building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
8378,8378.xml,1,Retail,3400,2013,CBES T24 2008,,,,,
8383,8383.xml,1,Office,5118,2015,CBES T24 2008,,,,,
8411,8411.xml,1,Retail,4860,1968,CBES Pre-1978,,,,,
8415,8415.xml,1,Retail,4730,2010,CBES T24 2008,,,,,
8418,8418.xml,1,Retail,5000,1922,CBES Pre-1978,,,,,
8424,8424.xml,1,Office,6650,2013,CBES T24 2008,,,,,
8432,8432.xml,1,Retail,4625,2016,CBES T24 2008,,,,,
8434,8434.xml,1,Retail,4384,2014,CBES T24 2008,,,,,
8440,8440.xml,1,Retail,3800,1998,CBES T24 1992,,,,,
8457,8457.xml,1,Office,3804,2002,CBES T24 2001,,,,,
8458,8458.xml,1,Retail,4700,2010,CBES T24 2008,,,,,
8460,8460.xml,1,Retail,7002,2014,CBES T24 2008,,,,,
8462,8462.xml,1,Retail,11268,2000,CBES T24 1992,102,181,35.35885167,66.64114833,2014
8470,8470.xml,1,Retail,7944,1997,CBES T24 1992,,,,,
8473,8473.xml,1,Retail,9000,2015,CBES T24 2008,,,,,
8489,8489.xml,1,Retail,4406,2000,CBES T24 1992,,,,,
8498,8498.xml,1,Retail,4800,2015,CBES T24 2008,,,,,
8499,8499.xml,1,Office,29843,1999,CBES T24 1992,94,213,54.68899522,39.31100478,2015
8500,8500.xml,1,Retail,10584,2011,CBES T24 2008,,,,,
8516,8516.xml,1,Office,9600,2008,CBES T24 2008,,,,,
8519,8519.xml,1,Retail,4306,1999,CBES T24 1992,,,,,
8531,8531.xml,1,Retail,2380,1995,CBES T24 1992,,,,,
8536,8536.xml,1,Retail,15706,2007,CBES T24 2005,,,,,
8564,8564.xml,1,Office,5318,1956,CBES Pre-1978,,,,,
8585,8585.xml,1,Office,7440,2003,CBES T24 2001,,,,,
8605,8605.xml,1,Office,6530,2015,CBES T24 2008,,,,,
8614,8614.xml,1,Retail,4290,1999,CBES T24 1992,,,,,
8627,8627.xml,1,Retail,5976,1995,CBES T24 1992,,,,,
8631,8631.xml,1,Office,4170,2013,CBES T24 2008,,,,,
8634,8634.xml,1,Retail,3000,1997,CBES T24 1992,,,,,
8637,8637.xml,1,Retail,9538,2014,CBES T24 2008,,,,,
8659,8659.xml,1,Retail,4658,2013,CBES T24 2008,,,,,
8662,8662.xml,1,Retail,18128,1909,CBES Pre-1978,,,,,
8663,8663.xml,1,Office,4320,2014,CBES T24 2008,,,,,
8684,8684.xml,1,Office,9156,1999,CBES T24 1992,,,,,
8712,8712.xml,1,Retail,8500,2016,CBES T24 2008,,,,,
8716,8716.xml,1,Office,12450,2009,CBES T24 2008,,,,,
8721,8721.xml,1,Retail,9000,2014,CBES T24 2008,,,,,
8734,8734.xml,1,Office,19875,2014,CBES T24 2008,130,330,92.58373206,37.41626794,2015
8742,8742.xml,1,Office,7870,1995,CBES T24 1992,,,,,
8749,8749.xml,1,Office,7075,2011,CBES T24 2008,,,,,
8751,8751.xml,1,Retail,4500,1996,CBES T24 1992,,,,,
8761,8761.xml,1,Office,8624,1922,CBES Pre-1978,,,,,
8762,8762.xml,1,Retail,17000,2015,CBES T24 2008,,,,,
8769,8769.xml,1,Retail,4464,1999,CBES T24 1992,,,,,
8776,8776.xml,1,Retail,3966,2005,CBES T24 2005,,,,,
8814,8814.xml,1,Retail,4750,2015,CBES T24 2008,,,,,
8823,8823.xml,1,Office,7900,1995,CBES T24 1992,,,,,
8838,8838.xml,1,Office,5485,1995,CBES T24 1992,,,,,
8843,8843.xml,1,Office,9000,2008,CBES T24 2008,,,,,
8867,8867.xml,1,Retail,4000,2016,CBES T24 2008,,,,,
8888,8888.xml,1,Office,18908,2008,CBES T24 2008,53,139,39.88038278,13.11961722,2015
8898,8898.xml,1,Office,25643,2013,CBES T24 2008,,,,,
8954,8954.xml,1,Retail,6320,1996,CBES T24 1992,,,,,
9017,9017.xml,1,Office,8856,1923,CBES Pre-1978,,,,,
9030,9030.xml,1,Retail,5365,2003,CBES T24 2001,,,,,
9043,9043.xml,1,Retail,6050,1930,CBES Pre-1978,,,,,
9055,9055.xml,1,Retail,4275,2006,CBES T24 2005,,,,,
9058,9058.xml,1,Office,7840,2012,CBES T24 2008,,,,,
9061,9061.xml,1,Retail,4400,2006,CBES T24 2005,,,,,
9079,9079.xml,1,Office,9236,2013,CBES T24 2008,,,,,
9086,9086.xml,1,Office,20784,2003,CBES T24 2001,48,109,28.03827751,19.96172249,2015
9095,9095.xml,1,Office,8000,2015,CBES T24 2008,,,,,
9107,9107.xml,1,Retail,4437,2014,CBES T24 2008,,,,,
9119,9119.xml,1,Office,23534,2002,CBES T24 2001,,,,,
9126,9126.xml,1,Retail,10580,1916,CBES Pre-1978,435,861,193.4210526,241.5789474,2015
9155,9155.xml,1,Office,7275,2015,CBES T24 2008,,,,,
9157,9157.xml,1,Retail,3780,2000,CBES T24 1992,,,,,
9169,9169.xml,1,Retail,3600,2010,CBES T24 2008,,,,,
9179,9179.xml,1,Office,25650,2010,CBES T24 2008,53,149,44.66507177,8.33492823,2015
9186,9186.xml,1,Office,16900,2010,CBES T24 2008,36,90,24.97607656,11.02392344,2015
9203,9203.xml,1,Office,11422,1900,CBES Pre-1978,,,,,
9208,9208.xml,1,Office,15660,2013,CBES T24 2008,,,,,
9211,9211.xml,1,Office,5700,2014,CBES T24 2008,,,,,
9225,9225.xml,1,Retail,7185,2011,CBES T24 2008,,,,,
9229,9229.xml,1,Office,8400,2013,CBES T24 2008,,,,,
9236,9236.xml,1,Office,2900,1998,CBES T24 1992,,,,,
9255,9255.xml,1,Retail,6790,2006,CBES T24 2005,,,,,
9281,9281.xml,1,Retail,4871,1999,CBES T24 1992,,,,,
9304,9304.xml,1,Office,15500,2007,CBES T24 2005,62,188,58.80382775,3.196172249,2015
9315,9315.xml,1,Retail,7500,2013,CBES T24 2008,,,,,
9317,9317.xml,1,Retail,4275,2001,CBES T24 2001,,,,,
9335,9335.xml,1,Office,20295,1922,CBES Pre-1978,46,81,15.64593301,30.35406699,2014
9339,9339.xml,1,Retail,5300,1997,CBES T24 1992,,,,,
9347,9347.xml,1,Office,4100,1946,CBES Pre-1978,,,,,
9377,9377.xml,1,Retail,4000,1909,CBES Pre-1978,,,,,
9394,9394.xml,1,Office,24000,2006,CBES T24 2005,100,211,50.71770335,49.28229665,2015
9405,9405.xml,1,Office,6506,2003,CBES T24 2001,,,,,
9409,9409.xml,1,Office,7827,2005,CBES T24 2005,,,,,
9433,9433.xml,1,Retail,5988,2002,CBES T24 2001,,,,,
9443,9443.xml,1,Retail,4000,2010,CBES T24 2008,,,,,
9455,9455.xml,1,Office,3870,2011,CBES T24 2008,,,,,
9478,9478.xml,1,Office,4829,2011,CBES T24 2008,,,,,
9484,9484.xml,1,Retail,4000,2008,CBES T24 2008,,,,,
9486,9486.xml,1,Retail,4530,1925,CBES Pre-1978,,,,,
9511,9511.xml,1,Office,4824,2003,CBES T24 2001,,,,,
9534,9534.xml,1,Retail,1000,1997,CBES T24 1992,,,,,
9545,9545.xml,1,Retail,4200,1980,CBES T24 1978,,,,,
9565,9565.xml,1,Retail,4100,2000,CBES T24 1992,,,,,
9567,9567.xml,1,Retail,6884,2013,CBES T24 2008,,,,,
9593,9593.xml,1,Retail,7920,2010,CBES T24 2008,,,,,
9609,9609.xml,1,Office,5600,2010,CBES T24 2008,,,,,
9647,9647.xml,1,Office,8250,2004,CBES T24 2001,,,,,
9648,9648.xml,1,Retail,4340,1999,CBES T24 1992,,,,,
9693,9693.xml,1,Retail,4225,1969,CBES Pre-1978,,,,,
9711,9711.xml,1,Retail,13884,1995,CBES T24 1992,,,,,
9738,9738.xml,1,Retail,399,1966,CBES Pre-1978,,,,,
9774,9774.xml,1,Office,7722,2003,CBES T24 2001,,,,,
9784,9784.xml,1,Retail,4500,1997,CBES T24 1992,,,,,
9818,9818.xml,1,Office,5725,2013,CBES T24 2008,,,,,
9849,9849.xml,1,Office,12030,2006,CBES T24 2005,53,162,50.88516746,2.114832536,2014
9851,9851.xml,1,Retail,8000,2000,CBES T24 1992,,,,,
9853,9853.xml,1,Office,8060,1996,CBES T24 1992,,,,,
9869,9869.xml,1,Retail,4200,2014,CBES T24 2008,,,,,
9895,9895.xml,1,Retail,4800,2007,CBES T24 2005,,,,,
9901,9901.xml,1,Office,6770,1998,CBES T24 1992,,,,,
9912,9912.xml,1,Office,67860,1997,CBES T24 1992,48,111,28.99521531,19.00478469,2014
9923,9923.xml,1,Retail,11469,2015,CBES T24 2008,,,,,
9940,9940.xml,1,Office,23260,2007,CBES T24 2005,27,85,27.10526316,-0.105263158,2015
9954,9954.xml,1,Retail,4065,2000,CBES T24 1992,,,,,
9960,9960.xml,1,Retail,3944,1998,CBES T24 1992,,,,,
9976,9976.xml,1,Office,11340,2003,CBES T24 2001,,,,,
9988,9988.xml,1,Office,20068,2015,CBES T24 2008,,,,,
10016,10016.xml,1,Retail,7500,2015,CBES T24 2008,,,,,
10027,10027.xml,1,Office,10998,2015,CBES T24 2008,,,,,
10099,10099.xml,1,Retail,3600,2012,CBES T24 2008,,,,,
10119,10119.xml,1,Office,14231,2001,CBES T24 2001,32,80,22.20095694,9.799043062,2015
10159,10159.xml,1,Retail,4257,1923,CBES Pre-1978,,,,,
10161,10161.xml,1,Office,8000,2014,CBES T24 2008,,,,,
10198,10198.xml,1,Office,7365,2010,CBES T24 2008,,,,,
10199,10199.xml,1,Retail,8460,2009,CBES T24 2008,,,,,
10229,10229.xml,1,Retail,7596,1909,CBES Pre-1978,,,,,
10244,10244.xml,1,Retail,4718,1951,CBES Pre-1978,,,,,
10281,10281.xml,1,Office,23925,2011,CBES T24 2008,,,,,
10311,10311.xml,1,Retail,4150,2015,CBES T24 2008,,,,,
10320,10320.xml,1,Retail,3600,2000,CBES T24 1992,,,,,
10330,10330.xml,1,Retail,3750,1997,CBES T24 1992,,,,,
10338,10338.xml,1,Retail,12475,2011,CBES T24 2008,,,,,
10367,10367.xml,1,Retail,3700,2000,CBES T24 1992,,,,,
10369,10369.xml,1,Retail,4150,2002,CBES T24 2001,,,,,
10374,10374.xml,1,Retail,5994,1922,CBES Pre-1978,,,,,
10380,10380.xml,1,Office,8140,1938,CBES Pre-1978,,,,,
10403,10403.xml,1,Retail,3600,1999,CBES T24 1992,,,,,
10436,10436.xml,1,Retail,3470,2015,CBES T24 2008,,,,,
10443,10443.xml,1,Office,5412,2003,CBES T24 2001,,,,,
10446,10446.xml,1,Office,5050,1998,CBES T24 1992,,,,,
10455,10455.xml,1,Retail,3781,1998,CBES T24 1992,,,,,
10466,10466.xml,1,Retail,7750,2012,CBES T24 2008,,,,,
10468,10468.xml,1,Retail,8310,2001,CBES T24 2001,,,,,
10474,10474.xml,1,Office,28600,2008,CBES T24 2008,22,54,14.784689,7.215311005,2015
10505,10505.xml,1,Office,3331,1956,CBES Pre-1978,,,,,
10533,10533.xml,1,Retail,3964,2015,CBES T24 2008,,,,,
10559,10559.xml,1,Retail,4150,1948,CBES Pre-1978,,,,,
10575,10575.xml,1,Retail,3781,2015,CBES T24 2008,,,,,
10577,10577.xml,1,Office,2905,1998,CBES T24 1992,,,,,
10634,10634.xml,1,Retail,2400,2003,CBES T24 2001,,,,,
10697,10697.xml,1,Office,5802,1967,CBES Pre-1978,,,,,
10726,10726.xml,1,Retail,4503,2005,CBES T24 2005,,,,,
10727,10727.xml,1,Retail,6498,1938,CBES Pre-1978,,,,,
10729,10729.xml,1,Office,11115,2010,CBES T24 2008,,,,,
10737,10737.xml,1,Retail,3200,1923,CBES Pre-1978,,,,,
10750,10750.xml,1,Office,6850,2009,CBES T24 2008,,,,,
10757,10757.xml,1,Retail,3750,2003,CBES T24 2001,,,,,
10780,10780.xml,1,Retail,4275,1925,CBES Pre-1978,,,,,
10793,10793.xml,1,Retail,5019,2014,CBES T24 2008,,,,,
10797,10797.xml,1,Retail,5218,2016,CBES T24 2008,,,,,
10801,10801.xml,1,Office,7319,2003,CBES T24 2001,,,,,
10814,10814.xml,1,Retail,3975,1995,CBES T24 1992,,,,,
10830,10830.xml,1,Retail,6000,2001,CBES T24 2001,,,,,
10833,10833.xml,1,Office,6560,2004,CBES T24 2001,,,,,
10834,10834.xml,1,Retail,3781,1930,CBES Pre-1978,,,,,
10845,10845.xml,1,Retail,4250,2004,CBES T24 2001,,,,,
10850,10850.xml,1,Retail,1836,1998,CBES T24 1992,,,,,
10866,10866.xml,1,Retail,4339,2003,CBES T24 2001,,,,,
10874,10874.xml,1,Retail,6032,1994,CBES T24 1992,,,,,
10876,10876.xml,1,Office,3575,2016,CBES T24 2008,,,,,
10891,10891.xml,1,Retail,3750,1921,CBES Pre-1978,,,,,
10892,10892.xml,1,Retail,12376,1927,CBES Pre-1978,,,,,
10912,10912.xml,1,Retail,3781,1930,CBES Pre-1978,,,,,
10959,10959.xml,1,Retail,3757,2005,CBES T24 2005,,,,,
10969,10969.xml,1,Retail,3634,1996,CBES T24 1992,,,,,
10980,10980.xml,1,Retail,2984,1950,CBES Pre-1978,,,,,
11020,11020.xml,1,Office,2760,2012,CBES T24 2008,,,,,
11034,11034.xml,1,Retail,4440,2014,CBES T24 2008,,,,,
11041,11041.xml,1,Retail,7200,2015,CBES T24 2008,,,,,
11050,11050.xml,1,Retail,8560,1997,CBES T24 1992,,,,,
11105,11105.xml,1,Office,6914,2012,CBES T24 2008,,,,,
11147,11147.xml,1,Office,37544,2010,CBES T24 2008,59,108,22.03349282,36.96650718,2015
11148,11148.xml,1,Retail,5198,2007,CBES T24 2005,,,,,
11150,11150.xml,1,Office,3625,2012,CBES T24 2008,,,,,
11192,11192.xml,1,Office,2074,1998,CBES T24 1992,,,,,
11194,11194.xml,1,Retail,6500,1997,CBES T24 1992,,,,,
11206,11206.xml,1,Retail,7000,1998,CBES T24 1992,,,,,
11210,11210.xml,1,Retail,3750,2000,CBES T24 1992,,,,,
11222,11222.xml,1,Office,19741,2015,CBES T24 2008,98,210,51.24401914,46.75598086,2015
11225,11225.xml,1,Retail,8550,2012,CBES T24 2008,,,,,
11231,11231.xml,1,Retail,1590,2003,CBES T24 2001,,,,,
11246,11246.xml,1,Retail,2100,2016,CBES T24 2008,,,,,
11253,11253.xml,1,Retail,535,2004,CBES T24 2001,,,,,
11285,11285.xml,1,Retail,3958,1990,CBES T24 1978,,,,,
11301,11301.xml,1,Retail,4200,1917,CBES Pre-1978,,,,,
11314,11314.xml,1,Retail,3600,1991,CBES T24 1978,,,,,
11344,11344.xml,1,Retail,6936,2011,CBES T24 2008,,,,,
11351,11351.xml,1,Office,3600,2001,CBES T24 2001,,,,,
11352,11352.xml,1,Retail,3600,1998,CBES T24 1992,,,,,
11372,11372.xml,1,Retail,11383,2000,CBES T24 1992,,,,,
11379,11379.xml,1,Retail,3000,1908,CBES Pre-1978,,,,,
11407,11407.xml,1,Retail,3550,1996,CBES T24 1992,,,,,
11414,11414.xml,1,Retail,3900,1995,CBES T24 1992,,,,,
11429,11429.xml,1,Office,3883,2014,CBES T24 2008,,,,,
11440,11440.xml,1,Retail,440,1986,CBES T24 1978,,,,,
11454,11454.xml,1,Office,15460,2006,CBES T24 2005,21,65,20.55023923,0.449760766,2014
11455,11455.xml,1,Retail,3250,1996,CBES T24 1992,,,,,
11507,11507.xml,1,Office,25475,2007,CBES T24 2005,,,,,
11529,11529.xml,1,Office,7200,2015,CBES T24 2008,,,,,
11535,11535.xml,1,Retail,12400,1984,CBES T24 1978,9,24,6.961722488,2.038277512,2015
11536,11536.xml,1,Office,23979,2000,CBES T24 1992,39,121,38.30143541,0.698564593,2015
11547,11547.xml,1,Office,2858,2003,CBES T24 2001,,,,,
11551,11551.xml,1,Retail,3594,1999,CBES T24 1992,,,,,
11581,11581.xml,1,Office,4000,1924,CBES Pre-1978,,,,,
11585,11585.xml,1,Retail,3078,2000,CBES T24 1992,,,,,
11587,11587.xml,1,Retail,6500,2012,CBES T24 2008,,,,,
11590,11590.xml,1,Office,3906,1953,CBES Pre-1978,,,,,
11628,11628.xml,1,Retail,4092,2002,CBES T24 2001,,,,,
11681,11681.xml,1,Retail,3250,2005,CBES T24 2005,,,,,
11699,11699.xml,1,Retail,10925,2000,CBES T24 1992,,,,,
11742,11742.xml,1,Retail,5460,2011,CBES T24 2008,,,,,
11747,11747.xml,1,Office,4800,1980,CBES T24 1978,,,,,
11749,11749.xml,1,Office,4140,2009,CBES T24 2008,,,,,
11770,11770.xml,1,Retail,3281,2001,CBES T24 2001,,,,,
11775,11775.xml,1,Retail,5600,2014,CBES T24 2008,,,,,
11781,11781.xml,1,Office,25120,2006,CBES T24 2005,166,319,69.23444976,96.76555024,2014
11783,11783.xml,1,Retail,6286,2009,CBES T24 2008,,,,,
11785,11785.xml,1,Retail,4700,1998,CBES T24 1992,,,,,
11886,11886.xml,1,Retail,6547,2012,CBES T24 2008,,,,,
11888,11888.xml,1,Retail,3450,1995,CBES T24 1992,,,,,
11917,11917.xml,1,Retail,4442,2008,CBES T24 2008,,,,,
11933,11933.xml,1,Office,63272,2006,CBES T24 2005,50,105,25.11961722,24.88038278,2015
12017,12017.xml,1,Retail,20784,2015,CBES T24 2008,111,281,78.68421053,32.31578947,2015
12028,12028.xml,1,Retail,2000,1996,CBES T24 1992,,,,,
12058,12058.xml,1,Retail,2691,1924,CBES Pre-1978,,,,,
12059,12059.xml,1,Retail,13136,1977,CBES Pre-1978,,,,,
12064,12064.xml,1,Retail,1740,2016,CBES T24 2008,,,,,
12085,12085.xml,1,Retail,10218,1999,CBES T24 1992,,,,,
12096,12096.xml,1,Retail,7250,2015,CBES T24 2008,,,,,
12097,12097.xml,1,Office,24331,2007,CBES T24 2005,42,115,33.92344498,8.076555024,2015
12099,12099.xml,1,Office,9450,2011,CBES T24 2008,,,,,
12106,12106.xml,1,Retail,3018,2000,CBES T24 1992,,,,,
12127,12127.xml,1,Retail,2500,2014,CBES T24 2008,,,,,
12153,12153.xml,1,Retail,6480,2013,CBES T24 2008,,,,,
12163,12163.xml,1,Retail,4625,2007,CBES T24 2005,,,,,
12176,12176.xml,1,Retail,3268,1999,CBES T24 1992,,,,,
