building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
2097,2097.xml,1,Office,28000,2004,CBES T24 2001,,,,,
2144,2144.xml,1,Office,36970,2001,CBES T24 2001,10,24,6.459330144,3.540669856,2015
2147,2147.xml,1,Office,55853,2008,CBES T24 2008,49,129,37.10526316,11.89473684,2015
2149,2149.xml,1,Retail,7602,2001,CBES T24 2001,32,85,24.59330144,7.406698565,2015
2151,2151.xml,1,Retail,18665,1998,CBES T24 1992,272,760,226.9856459,45.01435407,2015
2165,2165.xml,1,Office,22000,1999,CBES T24 1992,92,246,71.48325359,20.51674641,2015
2166,2166.xml,1,Retail,12360,2016,CBES T24 2008,146,355,96.50717703,49.49282297,2015
2175,2175.xml,1,Retail,40199,2012,CBES T24 2008,29,67,17.48803828,11.51196172,2015
2206,2206.xml,1,Retail,16670,2003,CBES T24 2001,,,,,
2214,2214.xml,1,Retail,63608,1999,CBES T24 1992,23,72,22.89473684,0.105263158,2015
2223,2223.xml,1,Office,36700,1973,CBES Pre-1978,,,,,
2238,2238.xml,1,Office,59169,2012,CBES T24 2008,54,171,54.68899522,-0.688995215,2015
2241,2241.xml,1,Office,28600,1999,CBES T24 1992,,,,,
2270,2270.xml,1,Retail,29641,2013,CBES T24 2008,16,47,14.44976077,1.550239234,2014
2272,2272.xml,1,Office,33814,2015,CBES T24 2008,47,117,32.36842105,14.63157895,2014
2275,2275.xml,1,Retail,40017,1966,CBES Pre-1978,,,,,
2289,2289.xml,1,Office,60758,2009,CBES T24 2008,24,38,6.124401914,17.87559809,2015
2290,2290.xml,1,Office,11999,2009,CBES T24 2008,73,192,55.19138756,17.80861244,2015
2297,2297.xml,1,Retail,6300,2008,CBES T24 2008,,,,,
2306,2306.xml,1,Retail,15434,1936,CBES Pre-1978,,,,,
2429,2429.xml,1,Office,59052,2000,CBES T24 1992,48,147,46.22009569,1.779904306,2015
2441,2441.xml,1,Retail,10106,1921,CBES Pre-1978,105,331,105.6220096,-0.622009569,2015
2445,2445.xml,1,Office,20010,2013,CBES T24 2008,-1,-2,-0.454545455,-0.545454545,2015
2448,2448.xml,1,Retail,16138,1999,CBES T24 1992,152,453,140.3827751,11.61722488,2015
2475,2475.xml,1,Retail,10720,2013,CBES T24 2008,,,,,
2508,2508.xml,1,Office,12040,2001,CBES T24 2001,32,78,21.24401914,10.75598086,2015
2531,2531.xml,1,Office,32877,2001,CBES T24 2001,,,,,
2536,2536.xml,1,Retail,60000,2008,CBES T24 2008,49,119,32.32057416,16.67942584,2015
2552,2552.xml,1,Retail,14461,2009,CBES T24 2008,,,,,
2584,2584.xml,1,Office,32667,2009,CBES T24 2008,,,,,
2598,2598.xml,1,Office,65675,1999,CBES T24 1992,87,194,49.11483254,37.88516746,2015
2621,2621.xml,1,Office,29772,2008,CBES T24 2008,53,133,37.00956938,15.99043062,2015
2624,2624.xml,1,Retail,11859,2003,CBES T24 2001,,,,,
2651,2651.xml,1,Retail,21500,2013,CBES T24 2008,22,41,8.564593301,13.4354067,2015
2657,2657.xml,1,Office,13125,2016,CBES T24 2008,,,,,
2670,2670.xml,1,Retail,38475,2014,CBES T24 2008,,,,,
2680,2680.xml,1,Office,45728,2012,CBES T24 2008,28,90,28.99521531,-0.995215311,2015
2695,2695.xml,1,Office,30470,2012,CBES T24 2008,49,127,36.14832536,12.85167464,2015
2708,2708.xml,1,Retail,18561,1966,CBES Pre-1978,58,175,54.59330144,3.406698565,2015
2718,2718.xml,1,Retail,22962,1999,CBES T24 1992,70,196,58.61244019,11.38755981,2015
2742,2742.xml,1,Retail,8875,1941,CBES Pre-1978,,,,,
2756,2756.xml,1,Retail,30226,1938,CBES Pre-1978,34,57,10.19138756,23.80861244,2015
2796,2796.xml,1,Office,13917,2009,CBES T24 2008,36,107,33.11004785,2.889952153,2015
2807,2807.xml,1,Retail,10750,2011,CBES T24 2008,88,266,83.06220096,4.937799043,2015
2814,2814.xml,1,Retail,12870,2011,CBES T24 2008,323,353,6.626794258,316.3732057,2015
2821,2821.xml,1,Office,60000,1994,CBES T24 1992,18,54,16.79425837,1.205741627,2015
2827,2827.xml,1,Retail,10875,2014,CBES T24 2008,115,363,115.9090909,-0.909090909,2015
2840,2840.xml,1,Office,10286,2014,CBES T24 2008,,,,,
2848,2848.xml,1,Office,36075,2016,CBES T24 2008,,,,,
2852,2852.xml,1,Office,10500,2008,CBES T24 2008,,,,,
2868,2868.xml,1,Retail,15004,1909,CBES Pre-1978,186,399,97.46411483,88.53588517,2013
2892,2892.xml,1,Retail,14507,2016,CBES T24 2008,,,,,
2941,2941.xml,1,Retail,20880,2003,CBES T24 2001,55,117,28.3492823,26.6507177,2015
2950,2950.xml,1,Office,30318,2009,CBES T24 2008,60,124,29.18660287,30.81339713,2015
2969,2969.xml,1,Retail,33000,2014,CBES T24 2008,30,83,24.64114833,5.358851675,2015
2984,2984.xml,1,Retail,49950,1999,CBES T24 1992,,,,,
2987,2987.xml,1,Office,23190,2014,CBES T24 2008,24,75,23.8277512,0.172248804,2014
2992,2992.xml,1,Office,9204,1936,CBES Pre-1978,,,,,
3005,3005.xml,1,Office,29590,2016,CBES T24 2008,,,,,
3009,3009.xml,1,Office,48492,2015,CBES T24 2008,,,,,
3024,3024.xml,1,Office,9600,1999,CBES T24 1992,,,,,
3067,3067.xml,1,Retail,11250,1999,CBES T24 1992,209,569,167.2488038,41.75119617,2015
3080,3080.xml,1,Office,41100,2007,CBES T24 2005,67,142,34.28229665,32.71770335,2015
3107,3107.xml,1,Office,43100,2008,CBES T24 2008,27,82,25.66985646,1.330143541,2015
3117,3117.xml,1,Retail,10430,2010,CBES T24 2008,67,210,66.81818182,0.181818182,2015
3152,3152.xml,1,Office,24804,2003,CBES T24 2001,,,,,
3153,3153.xml,1,Office,19582,1997,CBES T24 1992,,,,,
3193,3193.xml,1,Office,13050,1922,CBES Pre-1978,,,,,
3198,3198.xml,1,Retail,29794,2010,CBES T24 2008,72,174,47.08133971,24.91866029,2015
3237,3237.xml,1,Office,54700,2009,CBES T24 2008,57,147,41.69856459,15.30143541,2015
3257,3257.xml,1,Retail,19456,2001,CBES T24 2001,,,,,
3260,3260.xml,1,Retail,9264,1941,CBES Pre-1978,,,,,
3265,3265.xml,1,Retail,15397,1937,CBES Pre-1978,250,466,97.36842105,152.6315789,2015
3286,3286.xml,1,Office,60445,2010,CBES T24 2008,,,,,
3304,3304.xml,1,Office,24824,2011,CBES T24 2008,,,,,
3310,3310.xml,1,Retail,18345,2013,CBES T24 2008,,,,,
3335,3335.xml,1,Office,34077,2016,CBES T24 2008,85,201,53.46889952,31.53110048,2012
3337,3337.xml,1,Office,29304,2013,CBES T24 2008,49,105,25.62200957,23.37799043,2015
3350,3350.xml,1,Retail,44000,2000,CBES T24 1992,,,,,
3393,3393.xml,1,Retail,14349,1998,CBES T24 1992,90,158,30.38277512,59.61722488,2015
3424,3424.xml,1,Office,7505,1960,CBES Pre-1978,,,,,
3425,3425.xml,1,Retail,9713,2014,CBES T24 2008,,,,,
3453,3453.xml,1,Retail,29000,2012,CBES T24 2008,132,417,133.2057416,-1.205741627,2015
3480,3480.xml,1,Retail,7931,2015,CBES T24 2008,,,,,
3501,3501.xml,1,Retail,2764,2003,CBES T24 2001,341,1072,341.6028708,-0.602870813,2015
3509,3509.xml,1,Retail,9203,2015,CBES T24 2008,,,,,
3517,3517.xml,1,Office,12920,1999,CBES T24 1992,84,198,52.53588517,31.46411483,2015
3549,3549.xml,1,Office,2600,2012,CBES T24 2008,,,,,
3552,3552.xml,1,Retail,9378,2000,CBES T24 1992,,,,,
3553,3553.xml,1,Retail,9100,1995,CBES T24 1992,,,,,
3564,3564.xml,1,Office,18400,2016,CBES T24 2008,,,,,
3593,3593.xml,1,Retail,16699,1996,CBES T24 1992,,,,,
3608,3608.xml,1,Office,48297,2010,CBES T24 2008,56,126,32.15311005,23.84688995,2013
3614,3614.xml,1,Office,28900,2000,CBES T24 1992,,,,,
3622,3622.xml,1,Office,56800,2016,CBES T24 2008,16,42,12.05741627,3.942583732,2015
3634,3634.xml,1,Retail,12502,2007,CBES T24 2005,63,185,56.86602871,6.133971292,2015
3640,3640.xml,1,Retail,23378,2000,CBES T24 1992,,,,,
3655,3655.xml,1,Retail,13271,1919,CBES Pre-1978,444,642,84.11483254,359.8851675,2015
3656,3656.xml,1,Retail,8330,2013,CBES T24 2008,,,,,
3671,3671.xml,1,Office,33652,2004,CBES T24 2001,,,,,
3684,3684.xml,1,Office,58100,2008,CBES T24 2008,,,,,
3700,3700.xml,1,Retail,12628,1998,CBES T24 1992,145,258,50.59808612,94.40191388,2015
3727,3727.xml,1,Office,11531,1995,CBES T24 1992,,,,,
3761,3761.xml,1,Retail,17902,2001,CBES T24 2001,,,,,
3764,3764.xml,1,Office,45000,2001,CBES T24 2001,75,168,42.70334928,32.29665072,2015
3769,3769.xml,1,Office,12270,2005,CBES T24 2005,,,,,
3778,3778.xml,1,Retail,8000,2016,CBES T24 2008,,,,,
3782,3782.xml,1,Retail,41125,2001,CBES T24 2001,80,178,44.97607656,35.02392344,2015
3783,3783.xml,1,Retail,36000,2007,CBES T24 2005,,,,,
3804,3804.xml,1,Office,17874,2007,CBES T24 2005,34,107,34.11483254,-0.114832536,2015
3809,3809.xml,1,Office,8663,2003,CBES T24 2001,,,,,
3825,3825.xml,1,Office,44810,1998,CBES T24 1992,91,214,56.67464115,34.32535885,2015
3830,3830.xml,1,Retail,27124,2000,CBES T24 1992,,,,,
3832,3832.xml,1,Office,18530,2014,CBES T24 2008,,,,,
3859,3859.xml,1,Retail,15990,2004,CBES T24 2001,,,,,
3876,3876.xml,1,Retail,24780,1911,CBES Pre-1978,,,,,
3886,3886.xml,1,Retail,32187,2013,CBES T24 2008,72,228,72.91866029,-0.918660287,2015
3911,3911.xml,1,Retail,19500,2004,CBES T24 2001,171,334,73.89952153,97.10047847,2015
3926,3926.xml,1,Retail,32000,2008,CBES T24 2008,58,137,36.41148325,21.58851675,2015
3982,3982.xml,1,Office,7384,2015,CBES T24 2008,,,,,
4011,4011.xml,1,Retail,14489,1995,CBES T24 1992,,,,,
4026,4026.xml,1,Office,3216,2001,CBES T24 2001,,,,,
4051,4051.xml,1,Retail,14360,2001,CBES T24 2001,36,78,19.23444976,16.76555024,2015
4053,4053.xml,1,Office,12000,2012,CBES T24 2008,,,,,
4066,4066.xml,1,Office,64800,1909,CBES Pre-1978,72,183,51.38755981,20.61244019,2015
4073,4073.xml,1,Retail,8750,2009,CBES T24 2008,,,,,
4090,4090.xml,1,Retail,16994,2015,CBES T24 2008,,,,,
4093,4093.xml,1,Office,34963,1995,CBES T24 1992,22,70,22.44019139,-0.440191388,2015
4096,4096.xml,1,Retail,27547,2015,CBES T24 2008,159,492,155.5263158,3.473684211,2015
4102,4102.xml,1,Office,13256,1997,CBES T24 1992,49,156,50.02392344,-1.023923445,2015
4107,4107.xml,1,Retail,30333,1998,CBES T24 1992,181,299,52.1291866,128.8708134,2014
4127,4127.xml,1,Retail,22920,2010,CBES T24 2008,80,178,44.97607656,35.02392344,2015
4142,4142.xml,1,Retail,6841,2014,CBES T24 2008,,,,,
4146,4146.xml,1,Retail,8600,2000,CBES T24 1992,,,,,
4153,4153.xml,1,Retail,20040,2015,CBES T24 2008,,,,,
4166,4166.xml,1,Retail,12000,2011,CBES T24 2008,,,,,
4196,4196.xml,1,Office,28840,2005,CBES T24 2005,53,135,37.96650718,15.03349282,2015
4207,4207.xml,1,Retail,7500,2001,CBES T24 2001,,,,,
4214,4214.xml,1,Office,15240,2013,CBES T24 2008,32,90,26.98564593,5.014354067,2015
4241,4241.xml,1,Retail,17684,1900,CBES Pre-1978,,,,,
4253,4253.xml,1,Office,29320,2008,CBES T24 2008,13,41,13.0861244,-0.086124402,2015
4259,4259.xml,1,Office,20839,2000,CBES T24 1992,,,,,
4269,4269.xml,1,Office,15524,2014,CBES T24 2008,46,124,36.22009569,9.779904306,2015
4280,4280.xml,1,Office,44685,2001,CBES T24 2001,,,,,
4292,4292.xml,1,Retail,4000,2007,CBES T24 2005,,,,,
4305,4305.xml,1,Retail,12875,1997,CBES T24 1992,,,,,
4317,4317.xml,1,Office,31000,2004,CBES T24 2001,113,239,57.58373206,55.41626794,2014
4366,4366.xml,1,Office,49518,2001,CBES T24 2001,21,66,21.02870813,-0.028708134,2015
4369,4369.xml,1,Office,28720,2006,CBES T24 2005,92,187,43.25358852,48.74641148,2015
4375,4375.xml,1,Office,9952,2001,CBES T24 2001,,,,,
4391,4391.xml,1,Office,13000,2009,CBES T24 2008,,,,,
4403,4403.xml,1,Office,6000,1974,CBES Pre-1978,,,,,
4422,4422.xml,1,Office,8060,1997,CBES T24 1992,,,,,
4430,4430.xml,1,Office,22019,2011,CBES T24 2008,45,117,33.37320574,11.62679426,2015
4439,4439.xml,1,Office,38440,2000,CBES T24 1992,48,152,48.61244019,-0.612440191,2015
4455,4455.xml,1,Retail,39993,1996,CBES T24 1992,,,,,
4474,4474.xml,1,Retail,7500,2012,CBES T24 2008,,,,,
4477,4477.xml,1,Office,15132,2012,CBES T24 2008,43,93,22.89473684,20.10526316,2015
4485,4485.xml,1,Office,22288,2014,CBES T24 2008,,,,,
4487,4487.xml,1,Retail,8000,2011,CBES T24 2008,,,,,
4492,4492.xml,1,Retail,26704,2013,CBES T24 2008,24,64,18.5645933,5.435406699,2015
4508,4508.xml,1,Office,15600,2005,CBES T24 2005,27,65,17.53588517,9.464114833,2015
4511,4511.xml,1,Retail,4500,1996,CBES T24 1992,,,,,
4516,4516.xml,1,Office,23961,2012,CBES T24 2008,36,92,25.93301435,10.06698565,2015
4525,4525.xml,1,Retail,7500,2000,CBES T24 1992,,,,,
4543,4543.xml,1,Office,8427,2002,CBES T24 2001,,,,,
4547,4547.xml,1,Office,12300,2000,CBES T24 1992,,,,,
4550,4550.xml,1,Retail,8002,2010,CBES T24 2008,,,,,
4567,4567.xml,1,Retail,14137,2004,CBES T24 2001,,,,,
4599,4599.xml,1,Retail,8753,2014,CBES T24 2008,,,,,
4602,4602.xml,1,Office,6000,2015,CBES T24 2008,,,,,
4639,4639.xml,1,Office,7350,2000,CBES T24 1992,,,,,
4646,4646.xml,1,Office,8613,2012,CBES T24 2008,,,,,
4650,4650.xml,1,Retail,6530,2007,CBES T24 2005,,,,,
4670,4670.xml,1,Office,51990,2009,CBES T24 2008,,,,,
4675,4675.xml,1,Retail,23736,1998,CBES T24 1992,64,189,58.27751196,5.722488038,2015
4677,4677.xml,1,Office,9190,2001,CBES T24 2001,,,,,
4685,4685.xml,1,Retail,6800,2000,CBES T24 1992,,,,,
4686,4686.xml,1,Office,8350,2011,CBES T24 2008,,,,,
4697,4697.xml,1,Retail,34173,2003,CBES T24 2001,48,152,48.61244019,-0.612440191,2015
4705,4705.xml,1,Retail,21822,1998,CBES T24 1992,32,53,9.282296651,22.71770335,2015
4721,4721.xml,1,Retail,19319,1907,CBES Pre-1978,,,,,
4763,4763.xml,1,Retail,9320,2015,CBES T24 2008,,,,,
4765,4765.xml,1,Retail,14980,1981,CBES T24 1978,,,,,
4799,4799.xml,1,Office,16920,2003,CBES T24 2001,49,93,19.88038278,29.11961722,2015
4801,4801.xml,1,Retail,37160,2010,CBES T24 2008,52,144,42.77511962,9.224880383,2015
4806,4806.xml,1,Retail,17537,2000,CBES T24 1992,,,,,
4811,4811.xml,1,Retail,13232,2010,CBES T24 2008,56,176,56.07655502,-0.076555024,2015
4822,4822.xml,1,Retail,5980,2011,CBES T24 2008,,,,,
4830,4830.xml,1,Office,28042,2013,CBES T24 2008,40,124,39.23444976,0.765550239,2015
4844,4844.xml,1,Office,44000,2005,CBES T24 2005,56,103,21.14832536,34.85167464,2012
4888,4888.xml,1,Office,14761,1968,CBES Pre-1978,,,,,
4904,4904.xml,1,Retail,6875,1917,CBES Pre-1978,,,,,
4905,4905.xml,1,Retail,28515,2010,CBES T24 2008,80,253,80.86124402,-0.861244019,2014
4907,4907.xml,1,Office,11064,1956,CBES Pre-1978,,,,,
4911,4911.xml,1,Retail,21720,2014,CBES T24 2008,,,,,
4915,4915.xml,1,Office,5387,2005,CBES T24 2005,54,134,36.98564593,17.01435407,2015
4920,4920.xml,1,Retail,13000,2005,CBES T24 2005,,,,,
4931,4931.xml,1,Office,12017,2014,CBES T24 2008,275,422,63.75598086,211.2440191,2013
4942,4942.xml,1,Office,4400,1999,CBES T24 1992,,,,,
4960,4960.xml,1,Retail,18710,1995,CBES T24 1992,72,172,46.12440191,25.87559809,2015
4977,4977.xml,1,Retail,8460,2004,CBES T24 2001,,,,,
4984,4984.xml,1,Office,20130,1998,CBES T24 1992,66,149,38.13397129,27.86602871,2015
4992,4992.xml,1,Office,25525,2003,CBES T24 2001,8,19,5.071770335,2.928229665,2013
4994,4994.xml,1,Office,10130,1995,CBES T24 1992,,,,,
5000,5000.xml,1,Retail,7044,1900,CBES Pre-1978,,,,,
5001,5001.xml,1,Retail,7075,2006,CBES T24 2005,,,,,
5005,5005.xml,1,Office,26476,2008,CBES T24 2008,64,136,32.91866029,31.08133971,2015
5024,5024.xml,1,Retail,16952,2013,CBES T24 2008,51,160,50.93301435,0.066985646,2015
5029,5029.xml,1,Retail,8770,2015,CBES T24 2008,,,,,
5054,5054.xml,1,Office,8698,2010,CBES T24 2008,,,,,
5080,5080.xml,1,Retail,3035,1900,CBES Pre-1978,,,,,
5082,5082.xml,1,Retail,7260,1936,CBES Pre-1978,,,,,
5087,5087.xml,1,Office,27064,2006,CBES T24 2005,26,81,25.6937799,0.306220096,2015
5091,5091.xml,1,Retail,11421,1999,CBES T24 1992,54,145,42.24880383,11.75119617,2015
5099,5099.xml,1,Office,17041,2015,CBES T24 2008,,,,,
5119,5119.xml,1,Office,6875,2013,CBES T24 2008,,,,,
5140,5140.xml,1,Retail,21138,2000,CBES T24 1992,,,,,
5154,5154.xml,1,Retail,4234,2011,CBES T24 2008,,,,,
5159,5159.xml,1,Retail,7564,1936,CBES Pre-1978,,,,,
5163,5163.xml,1,Retail,6000,2002,CBES T24 2001,,,,,
5173,5173.xml,1,Office,7260,1994,CBES T24 1992,,,,,
5194,5194.xml,1,Office,8454,2008,CBES T24 2008,,,,,
5199,5199.xml,1,Retail,13000,1931,CBES Pre-1978,,,,,
5244,5244.xml,1,Office,12274,2013,CBES T24 2008,,,,,
5255,5255.xml,1,Office,25208,1996,CBES T24 1992,35,111,35.52631579,-0.526315789,2015
5296,5296.xml,1,Retail,48500,1997,CBES T24 1992,,,,,
5328,5328.xml,1,Office,10702,2000,CBES T24 1992,,,,,
5337,5337.xml,1,Retail,7954,1940,CBES Pre-1978,,,,,
5353,5353.xml,1,Office,13260,2012,CBES T24 2008,,,,,
5384,5384.xml,1,Retail,39212,1910,CBES Pre-1978,,,,,
5400,5400.xml,1,Retail,6180,2011,CBES T24 2008,,,,,
5405,5405.xml,1,Retail,5750,1932,CBES Pre-1978,,,,,
5409,5409.xml,1,Retail,6165,1920,CBES Pre-1978,,,,,
5434,5434.xml,1,Retail,11135,2011,CBES T24 2008,,,,,
5460,5460.xml,1,Office,21390,2016,CBES T24 2008,26,80,25.215311,0.784688995,2015
5464,5464.xml,1,Office,65966,2012,CBES T24 2008,55,113,26.4354067,28.5645933,2015
5472,5472.xml,1,Retail,20636,2005,CBES T24 2005,,,,,
5476,5476.xml,1,Retail,6000,1907,CBES Pre-1978,,,,,
5489,5489.xml,1,Retail,5450,1999,CBES T24 1992,,,,,
5490,5490.xml,1,Retail,4250,2014,CBES T24 2008,,,,,
5523,5523.xml,1,Retail,6252,1995,CBES T24 1992,,,,,
5528,5528.xml,1,Office,30229,2000,CBES T24 1992,48,112,29.47368421,18.52631579,2015
5549,5549.xml,1,Office,20154,2009,CBES T24 2008,62,148,39.66507177,22.33492823,2014
5559,5559.xml,1,Office,46225,2003,CBES T24 2001,114,273,73.3492823,40.6507177,2013
5563,5563.xml,1,Office,23408,1996,CBES T24 1992,43,132,41.55502392,1.444976077,2015
5578,5578.xml,1,Retail,38400,2013,CBES T24 2008,,,,,
5588,5588.xml,1,Office,19425,2012,CBES T24 2008,22,63,19.09090909,2.909090909,2015
5612,5612.xml,1,Retail,1838,2004,CBES T24 2001,,,,,
5614,5614.xml,1,Office,20162,2015,CBES T24 2008,20,63,20.09569378,-0.09569378,2015
5619,5619.xml,1,Office,12606,1929,CBES Pre-1978,23,62,18.11004785,4.889952153,2015
5636,5636.xml,1,Retail,6575,2001,CBES T24 2001,,,,,
5646,5646.xml,1,Retail,10000,2009,CBES T24 2008,,,,,
5649,5649.xml,1,Retail,5285,2013,CBES T24 2008,,,,,
5677,5677.xml,1,Office,37716,2000,CBES T24 1992,,,,,
5684,5684.xml,1,Office,7244,1963,CBES Pre-1978,,,,,
5701,5701.xml,1,Retail,6622,2012,CBES T24 2008,,,,,
5720,5720.xml,1,Retail,10321,2004,CBES T24 2001,98,207,49.80861244,48.19138756,2015
5741,5741.xml,1,Retail,10700,2001,CBES T24 2001,,,,,
5756,5756.xml,1,Retail,8872,1956,CBES Pre-1978,,,,,
5772,5772.xml,1,Retail,4665,1997,CBES T24 1992,,,,,
5789,5789.xml,1,Office,59786,1908,CBES Pre-1978,41,129,41.12440191,-0.124401914,2015
5805,5805.xml,1,Retail,17595,1921,CBES Pre-1978,21,62,19.11483254,1.885167464,2014
5818,5818.xml,1,Office,10300,1936,CBES Pre-1978,27,66,18.01435407,8.985645933,2015
5822,5822.xml,1,Retail,6565,2004,CBES T24 2001,,,,,
5837,5837.xml,1,Retail,5788,2011,CBES T24 2008,,,,,
5855,5855.xml,1,Retail,6034,1996,CBES T24 1992,,,,,
