building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
9225,9225.xml,1,Retail,7185,2011,CEC T24 2008,,,,,
9229,9229.xml,1,Office,8400,2013,CEC T24 2008,,,,,
9236,9236.xml,1,Office,2900,1998,CEC T24 1992,,,,,
9255,9255.xml,1,Retail,6790,2006,CEC T24 2005,,,,,
9281,9281.xml,1,Retail,4871,1999,CEC T24 1992,,,,,
9304,9304.xml,1,Office,15500,2007,CEC T24 2005,62,188,58.80382775,3.196172249,2015
9315,9315.xml,1,Retail,7500,2013,CEC T24 2008,,,,,
9317,9317.xml,1,Retail,4275,2001,CEC T24 2001,,,,,
9335,9335.xml,1,Office,20295,1922,CEC Pre-1978,46,81,15.64593301,30.35406699,2014
9339,9339.xml,1,Retail,5300,1997,CEC T24 1992,,,,,
9347,9347.xml,1,Office,4100,1946,CEC Pre-1978,,,,,
9377,9377.xml,1,Retail,4000,1909,CEC Pre-1978,,,,,
9394,9394.xml,1,Office,24000,2006,CEC T24 2005,100,211,50.71770335,49.28229665,2015
9405,9405.xml,1,Office,6506,2003,CEC T24 2001,,,,,
9409,9409.xml,1,Office,7827,2005,CEC T24 2005,,,,,
9433,9433.xml,1,Retail,5988,2002,CEC T24 2001,,,,,
9443,9443.xml,1,Retail,4000,2010,CEC T24 2008,,,,,
9455,9455.xml,1,Office,3870,2011,CEC T24 2008,,,,,
9478,9478.xml,1,Office,4829,2011,CEC T24 2008,,,,,
9484,9484.xml,1,Retail,4000,2008,CEC T24 2008,,,,,
9486,9486.xml,1,Retail,4530,1925,CEC Pre-1978,,,,,
9511,9511.xml,1,Office,4824,2003,CEC T24 2001,,,,,
9534,9534.xml,1,Retail,1000,1997,CEC T24 1992,,,,,
9545,9545.xml,1,Retail,4200,1980,CEC T24 1978,,,,,
9565,9565.xml,1,Retail,4100,2000,CEC T24 1992,,,,,
9567,9567.xml,1,Retail,6884,2013,CEC T24 2008,,,,,
9593,9593.xml,1,Retail,7920,2010,CEC T24 2008,,,,,
9609,9609.xml,1,Office,5600,2010,CEC T24 2008,,,,,
9647,9647.xml,1,Office,8250,2004,CEC T24 2001,,,,,
9648,9648.xml,1,Retail,4340,1999,CEC T24 1992,,,,,
9693,9693.xml,1,Retail,4225,1969,CEC Pre-1978,,,,,
9711,9711.xml,1,Retail,13884,1995,CEC T24 1992,,,,,
9738,9738.xml,1,Retail,399,1966,CEC Pre-1978,,,,,
9774,9774.xml,1,Office,7722,2003,CEC T24 2001,,,,,
9784,9784.xml,1,Retail,4500,1997,CEC T24 1992,,,,,
9818,9818.xml,1,Office,5725,2013,CEC T24 2008,,,,,
9849,9849.xml,1,Office,12030,2006,CEC T24 2005,53,162,50.88516746,2.114832536,2014
9851,9851.xml,1,Retail,8000,2000,CEC T24 1992,,,,,
9853,9853.xml,1,Office,8060,1996,CEC T24 1992,,,,,
9869,9869.xml,1,Retail,4200,2014,CEC T24 2008,,,,,
9895,9895.xml,1,Retail,4800,2007,CEC T24 2005,,,,,
9901,9901.xml,1,Office,6770,1998,CEC T24 1992,,,,,
9912,9912.xml,1,Office,67860,1997,CEC T24 1992,48,111,28.99521531,19.00478469,2014
9923,9923.xml,1,Retail,11469,2015,CEC T24 2008,,,,,
9940,9940.xml,1,Office,23260,2007,CEC T24 2005,27,85,27.10526316,-0.105263158,2015
9954,9954.xml,1,Retail,4065,2000,CEC T24 1992,,,,,
9960,9960.xml,1,Retail,3944,1998,CEC T24 1992,,,,,
9976,9976.xml,1,Office,11340,2003,CEC T24 2001,,,,,
9988,9988.xml,1,Office,20068,2015,CEC T24 2008,,,,,
10016,10016.xml,1,Retail,7500,2015,CEC T24 2008,,,,,
10027,10027.xml,1,Office,10998,2015,CEC T24 2008,,,,,
10099,10099.xml,1,Retail,3600,2012,CEC T24 2008,,,,,
10119,10119.xml,1,Office,14231,2001,CEC T24 2001,32,80,22.20095694,9.799043062,2015
10159,10159.xml,1,Retail,4257,1923,CEC Pre-1978,,,,,
10161,10161.xml,1,Office,8000,2014,CEC T24 2008,,,,,
10198,10198.xml,1,Office,7365,2010,CEC T24 2008,,,,,
10199,10199.xml,1,Retail,8460,2009,CEC T24 2008,,,,,
10229,10229.xml,1,Retail,7596,1909,CEC Pre-1978,,,,,
10244,10244.xml,1,Retail,4718,1951,CEC Pre-1978,,,,,
10281,10281.xml,1,Office,23925,2011,CEC T24 2008,,,,,
10311,10311.xml,1,Retail,4150,2015,CEC T24 2008,,,,,
10320,10320.xml,1,Retail,3600,2000,CEC T24 1992,,,,,
10330,10330.xml,1,Retail,3750,1997,CEC T24 1992,,,,,
10338,10338.xml,1,Retail,12475,2011,CEC T24 2008,,,,,
10367,10367.xml,1,Retail,3700,2000,CEC T24 1992,,,,,
10369,10369.xml,1,Retail,4150,2002,CEC T24 2001,,,,,
10374,10374.xml,1,Retail,5994,1922,CEC Pre-1978,,,,,
10380,10380.xml,1,Office,8140,1938,CEC Pre-1978,,,,,
10403,10403.xml,1,Retail,3600,1999,CEC T24 1992,,,,,
10436,10436.xml,1,Retail,3470,2015,CEC T24 2008,,,,,
10443,10443.xml,1,Office,5412,2003,CEC T24 2001,,,,,
10446,10446.xml,1,Office,5050,1998,CEC T24 1992,,,,,
10455,10455.xml,1,Retail,3781,1998,CEC T24 1992,,,,,
10466,10466.xml,1,Retail,7750,2012,CEC T24 2008,,,,,
10468,10468.xml,1,Retail,8310,2001,CEC T24 2001,,,,,
10474,10474.xml,1,Office,28600,2008,CEC T24 2008,22,54,14.784689,7.215311005,2015
10505,10505.xml,1,Office,3331,1956,CEC Pre-1978,,,,,
10533,10533.xml,1,Retail,3964,2015,CEC T24 2008,,,,,
10559,10559.xml,1,Retail,4150,1948,CEC Pre-1978,,,,,
10575,10575.xml,1,Retail,3781,2015,CEC T24 2008,,,,,
10577,10577.xml,1,Office,2905,1998,CEC T24 1992,,,,,
10634,10634.xml,1,Retail,2400,2003,CEC T24 2001,,,,,
10697,10697.xml,1,Office,5802,1967,CEC Pre-1978,,,,,
10726,10726.xml,1,Retail,4503,2005,CEC T24 2005,,,,,
10727,10727.xml,1,Retail,6498,1938,CEC Pre-1978,,,,,
10729,10729.xml,1,Office,11115,2010,CEC T24 2008,,,,,
10737,10737.xml,1,Retail,3200,1923,CEC Pre-1978,,,,,
10750,10750.xml,1,Office,6850,2009,CEC T24 2008,,,,,
10757,10757.xml,1,Retail,3750,2003,CEC T24 2001,,,,,
10780,10780.xml,1,Retail,4275,1925,CEC Pre-1978,,,,,
10793,10793.xml,1,Retail,5019,2014,CEC T24 2008,,,,,
10797,10797.xml,1,Retail,5218,2016,CEC T24 2008,,,,,
10801,10801.xml,1,Office,7319,2003,CEC T24 2001,,,,,
10814,10814.xml,1,Retail,3975,1995,CEC T24 1992,,,,,
10830,10830.xml,1,Retail,6000,2001,CEC T24 2001,,,,,
10833,10833.xml,1,Office,6560,2004,CEC T24 2001,,,,,
10834,10834.xml,1,Retail,3781,1930,CEC Pre-1978,,,,,
10845,10845.xml,1,Retail,4250,2004,CEC T24 2001,,,,,
10850,10850.xml,1,Retail,1836,1998,CEC T24 1992,,,,,
10866,10866.xml,1,Retail,4339,2003,CEC T24 2001,,,,,
10874,10874.xml,1,Retail,6032,1994,CEC T24 1992,,,,,
10876,10876.xml,1,Office,3575,2016,CEC T24 2008,,,,,
10891,10891.xml,1,Retail,3750,1921,CEC Pre-1978,,,,,
10892,10892.xml,1,Retail,12376,1927,CEC Pre-1978,,,,,
10912,10912.xml,1,Retail,3781,1930,CEC Pre-1978,,,,,
10959,10959.xml,1,Retail,3757,2005,CEC T24 2005,,,,,
10969,10969.xml,1,Retail,3634,1996,CEC T24 1992,,,,,
10980,10980.xml,1,Retail,2984,1950,CEC Pre-1978,,,,,
11020,11020.xml,1,Office,2760,2012,CEC T24 2008,,,,,
11034,11034.xml,1,Retail,4440,2014,CEC T24 2008,,,,,
11041,11041.xml,1,Retail,7200,2015,CEC T24 2008,,,,,
11050,11050.xml,1,Retail,8560,1997,CEC T24 1992,,,,,
11105,11105.xml,1,Office,6914,2012,CEC T24 2008,,,,,
11147,11147.xml,1,Office,37544,2010,CEC T24 2008,59,108,22.03349282,36.96650718,2015
11148,11148.xml,1,Retail,5198,2007,CEC T24 2005,,,,,
11150,11150.xml,1,Office,3625,2012,CEC T24 2008,,,,,
11192,11192.xml,1,Office,2074,1998,CEC T24 1992,,,,,
11194,11194.xml,1,Retail,6500,1997,CEC T24 1992,,,,,
11206,11206.xml,1,Retail,7000,1998,CEC T24 1992,,,,,
11210,11210.xml,1,Retail,3750,2000,CEC T24 1992,,,,,
11222,11222.xml,1,Office,19741,2015,CEC T24 2008,98,210,51.24401914,46.75598086,2015
11225,11225.xml,1,Retail,8550,2012,CEC T24 2008,,,,,
11231,11231.xml,1,Retail,1590,2003,CEC T24 2001,,,,,
11246,11246.xml,1,Retail,2100,2016,CEC T24 2008,,,,,
11253,11253.xml,1,Retail,535,2004,CEC T24 2001,,,,,
11285,11285.xml,1,Retail,3958,1990,CEC T24 1978,,,,,
11301,11301.xml,1,Retail,4200,1917,CEC Pre-1978,,,,,
11314,11314.xml,1,Retail,3600,1991,CEC T24 1978,,,,,
11344,11344.xml,1,Retail,6936,2011,CEC T24 2008,,,,,
11351,11351.xml,1,Office,3600,2001,CEC T24 2001,,,,,
11352,11352.xml,1,Retail,3600,1998,CEC T24 1992,,,,,
11372,11372.xml,1,Retail,11383,2000,CEC T24 1992,,,,,
11379,11379.xml,1,Retail,3000,1908,CEC Pre-1978,,,,,
11407,11407.xml,1,Retail,3550,1996,CEC T24 1992,,,,,
11414,11414.xml,1,Retail,3900,1995,CEC T24 1992,,,,,
11429,11429.xml,1,Office,3883,2014,CEC T24 2008,,,,,
11440,11440.xml,1,Retail,440,1986,CEC T24 1978,,,,,
11454,11454.xml,1,Office,15460,2006,CEC T24 2005,21,65,20.55023923,0.449760766,2014
11455,11455.xml,1,Retail,3250,1996,CEC T24 1992,,,,,
11507,11507.xml,1,Office,25475,2007,CEC T24 2005,,,,,
11529,11529.xml,1,Office,7200,2015,CEC T24 2008,,,,,
11535,11535.xml,1,Retail,12400,1984,CEC T24 1978,9,24,6.961722488,2.038277512,2015
11536,11536.xml,1,Office,23979,2000,CEC T24 1992,39,121,38.30143541,0.698564593,2015
11547,11547.xml,1,Office,2858,2003,CEC T24 2001,,,,,
11551,11551.xml,1,Retail,3594,1999,CEC T24 1992,,,,,
11581,11581.xml,1,Office,4000,1924,CEC Pre-1978,,,,,
11585,11585.xml,1,Retail,3078,2000,CEC T24 1992,,,,,
11587,11587.xml,1,Retail,6500,2012,CEC T24 2008,,,,,
11590,11590.xml,1,Office,3906,1953,CEC Pre-1978,,,,,
11628,11628.xml,1,Retail,4092,2002,CEC T24 2001,,,,,
11681,11681.xml,1,Retail,3250,2005,CEC T24 2005,,,,,
11699,11699.xml,1,Retail,10925,2000,CEC T24 1992,,,,,
11742,11742.xml,1,Retail,5460,2011,CEC T24 2008,,,,,
11747,11747.xml,1,Office,4800,1980,CEC T24 1978,,,,,
11749,11749.xml,1,Office,4140,2009,CEC T24 2008,,,,,
11770,11770.xml,1,Retail,3281,2001,CEC T24 2001,,,,,
11775,11775.xml,1,Retail,5600,2014,CEC T24 2008,,,,,
11781,11781.xml,1,Office,25120,2006,CEC T24 2005,166,319,69.23444976,96.76555024,2014
11783,11783.xml,1,Retail,6286,2009,CEC T24 2008,,,,,
11785,11785.xml,1,Retail,4700,1998,CEC T24 1992,,,,,
11886,11886.xml,1,Retail,6547,2012,CEC T24 2008,,,,,
11888,11888.xml,1,Retail,3450,1995,CEC T24 1992,,,,,
11917,11917.xml,1,Retail,4442,2008,CEC T24 2008,,,,,
11933,11933.xml,1,Office,63272,2006,CEC T24 2005,50,105,25.11961722,24.88038278,2015
12017,12017.xml,1,Retail,20784,2015,CEC T24 2008,111,281,78.68421053,32.31578947,2015
12028,12028.xml,1,Retail,2000,1996,CEC T24 1992,,,,,
12058,12058.xml,1,Retail,2691,1924,CEC Pre-1978,,,,,
12059,12059.xml,1,Retail,13136,1977,CEC Pre-1978,,,,,
12064,12064.xml,1,Retail,1740,2016,CEC T24 2008,,,,,
12085,12085.xml,1,Retail,10218,1999,CEC T24 1992,,,,,
12096,12096.xml,1,Retail,7250,2015,CEC T24 2008,,,,,
12097,12097.xml,1,Office,24331,2007,CEC T24 2005,42,115,33.92344498,8.076555024,2015
12099,12099.xml,1,Office,9450,2011,CEC T24 2008,,,,,
12106,12106.xml,1,Retail,3018,2000,CEC T24 1992,,,,,
12127,12127.xml,1,Retail,2500,2014,CEC T24 2008,,,,,
12153,12153.xml,1,Retail,6480,2013,CEC T24 2008,,,,,
12163,12163.xml,1,Retail,4625,2007,CEC T24 2005,,,,,
12176,12176.xml,1,Retail,3268,1999,CEC T24 1992,,,,,
12192,12192.xml,1,Office,10221,2016,CEC T24 2008,,,,,
12229,12229.xml,1,Retail,2766,1997,CEC T24 1992,,,,,
12232,12232.xml,1,Retail,14248,2009,CEC T24 2008,47,121,34.28229665,12.71770335,2015
12247,12247.xml,1,Retail,3250,2014,CEC T24 2008,,,,,
12266,12266.xml,1,Retail,3574,1998,CEC T24 1992,,,,,
12297,12297.xml,1,Retail,6150,2004,CEC T24 2001,,,,,
12301,12301.xml,1,Retail,6960,2006,CEC T24 2005,,,,,
12303,12303.xml,1,Retail,3420,2012,CEC T24 2008,,,,,
12306,12306.xml,1,Retail,3277,1996,CEC T24 1992,,,,,
12314,12314.xml,1,Office,9477,2004,CEC T24 2001,,,,,
12317,12317.xml,1,Retail,7170,2011,CEC T24 2008,,,,,
12328,12328.xml,1,Office,7485,2011,CEC T24 2008,,,,,
12339,12339.xml,1,Office,9120,2003,CEC T24 2001,,,,,
12351,12351.xml,1,Office,19260,1996,CEC T24 1992,20,36,7.177033493,12.82296651,2015
12354,12354.xml,1,Retail,3720,1936,CEC Pre-1978,,,,,
12380,12380.xml,1,Office,8760,2015,CEC T24 2008,,,,,
12381,12381.xml,1,Retail,11390,1997,CEC T24 1992,,,,,
12456,12456.xml,1,Retail,3613,2007,CEC T24 2005,,,,,
12465,12465.xml,1,Retail,3900,2004,CEC T24 2001,,,,,
12497,12497.xml,1,Retail,6975,2011,CEC T24 2008,,,,,
12557,12557.xml,1,Office,4183,1998,CEC T24 1992,,,,,
12563,12563.xml,1,Retail,18130,2014,CEC T24 2008,,,,,
12580,12580.xml,1,Retail,6502,2014,CEC T24 2008,,,,,
12588,12588.xml,1,Office,4208,1998,CEC T24 1992,,,,,
12603,12603.xml,1,Retail,6300,2014,CEC T24 2008,,,,,
12604,12604.xml,1,Office,14456,1986,CEC T24 1978,15,49,15.90909091,-0.909090909,2015
12607,12607.xml,1,Retail,3705,2005,CEC T24 2005,,,,,
12621,12621.xml,1,Office,24250,2012,CEC T24 2008,,,,,
12646,12646.xml,1,Office,23177,1994,CEC T24 1992,69,147,35.66985646,33.33014354,2013
12651,12651.xml,1,Retail,17335,2003,CEC T24 2001,47,147,46.72248804,0.277511962,2014
12654,12654.xml,1,Office,12104,2014,CEC T24 2008,,,,,
12713,12713.xml,1,Office,13825,2000,CEC T24 1992,,,,,
12723,12723.xml,1,Retail,6459,7988,CEC T24 2008,,,,,
12732,12732.xml,1,Retail,8428,2011,CEC T24 2008,,,,,
12741,12741.xml,1,Retail,3455,2008,CEC T24 2008,,,,,
12762,12762.xml,1,Retail,2536,2015,CEC T24 2008,,,,,
12768,12768.xml,1,Retail,9900,2015,CEC T24 2008,,,,,
12800,12800.xml,1,Retail,3150,2000,CEC T24 1992,,,,,
12824,12824.xml,1,Retail,3801,2006,CEC T24 2005,,,,,
12887,12887.xml,1,Retail,1446,1948,CEC Pre-1978,,,,,
12912,12912.xml,1,Retail,2640,1900,CEC Pre-1978,,,,,
12935,12935.xml,1,Office,6570,2000,CEC T24 1992,,,,,
12942,12942.xml,1,Retail,7809,1999,CEC T24 1992,,,,,
12969,12969.xml,1,Retail,16000,2015,CEC T24 2008,,,,,
13017,13017.xml,1,Retail,3360,2014,CEC T24 2008,,,,,
13022,13022.xml,1,Retail,3200,1926,CEC Pre-1978,,,,,
13026,13026.xml,1,Retail,1950,2009,CEC T24 2008,,,,,
13030,13030.xml,1,Retail,3900,2011,CEC T24 2008,,,,,
13060,13060.xml,1,Retail,3500,2014,CEC T24 2008,,,,,
13062,13062.xml,1,Office,4080,2015,CEC T24 2008,,,,,
13080,13080.xml,1,Retail,2743,2008,CEC T24 2008,,,,,
13126,13126.xml,1,Retail,3250,1909,CEC Pre-1978,,,,,
13128,13128.xml,1,Retail,596,1997,CEC T24 1992,,,,,
13161,13161.xml,1,Retail,10229,2015,CEC T24 2008,,,,,
13188,13188.xml,1,Retail,2925,1948,CEC Pre-1978,,,,,
13207,13207.xml,1,Retail,2420,2000,CEC T24 1992,,,,,
13255,13255.xml,1,Office,6140,2005,CEC T24 2005,,,,,
13284,13284.xml,1,Retail,2924,1921,CEC Pre-1978,,,,,
13285,13285.xml,1,Retail,5950,1998,CEC T24 1992,,,,,
13287,13287.xml,1,Retail,3468,2007,CEC T24 2005,,,,,
13300,13300.xml,1,Retail,7162,1996,CEC T24 1992,,,,,
13304,13304.xml,1,Retail,2910,1950,CEC Pre-1978,,,,,
13337,13337.xml,1,Retail,2080,1931,CEC Pre-1978,,,,,
13347,13347.xml,1,Retail,2682,1999,CEC T24 1992,,,,,
13382,13382.xml,1,Retail,5834,1907,CEC Pre-1978,,,,,
13386,13386.xml,1,Retail,6732,2016,CEC T24 2008,,,,,
13438,13438.xml,1,Retail,6980,2000,CEC T24 1992,,,,,
13478,13478.xml,1,Office,5160,2013,CEC T24 2008,,,,,
13487,13487.xml,1,Office,4085,2007,CEC T24 2005,,,,,
13539,13539.xml,1,Office,7507,2004,CEC T24 2001,,,,,
13576,13576.xml,1,Office,15615,1999,CEC T24 1992,,,,,
13580,13580.xml,1,Office,18963,1925,CEC Pre-1978,51,124,33.70813397,17.29186603,2015
13658,13658.xml,1,Retail,17268,2015,CEC T24 2008,,,,,
13676,13676.xml,1,Office,4920,2008,CEC T24 2008,,,,,
13709,13709.xml,1,Retail,10908,2000,CEC T24 1992,,,,,
13714,13714.xml,1,Retail,1995,2007,CEC T24 2005,,,,,
13739,13739.xml,1,Retail,6434,2000,CEC T24 1992,,,,,
13746,13746.xml,1,Retail,2950,2011,CEC T24 2008,,,,,
13754,13754.xml,1,Retail,2234,2012,CEC T24 2008,,,,,
13814,13814.xml,1,Retail,2800,1925,CEC Pre-1978,,,,,
13840,13840.xml,1,Retail,4264,2004,CEC T24 2001,,,,,
13890,13890.xml,1,Office,8405,2004,CEC T24 2001,,,,,
13891,13891.xml,1,Retail,2900,1900,CEC Pre-1978,,,,,
13925,13925.xml,1,Retail,4270,1994,CEC T24 1992,,,,,
13946,13946.xml,1,Office,3082,1998,CEC T24 1992,,,,,
14012,14012.xml,1,Office,5124,1968,CEC Pre-1978,,,,,
14035,14035.xml,1,Retail,3496,1920,CEC Pre-1978,,,,,
14084,14084.xml,1,Retail,6070,1908,CEC Pre-1978,,,,,
14086,14086.xml,1,Retail,9250,2014,CEC T24 2008,,,,,
14103,14103.xml,1,Retail,2775,2011,CEC T24 2008,,,,,
14128,14128.xml,1,Retail,3490,2013,CEC T24 2008,,,,,
14165,14165.xml,1,Retail,3070,2010,CEC T24 2008,,,,,
14168,14168.xml,1,Office,3288,1910,CEC Pre-1978,,,,,
14193,14193.xml,1,Office,9993,2013,CEC T24 2008,,,,,
14205,14205.xml,1,Retail,5215,1999,CEC T24 1992,,,,,
14229,14229.xml,1,Retail,2783,1999,CEC T24 1992,,,,,
14234,14234.xml,1,Retail,3000,2001,CEC T24 2001,,,,,
14238,14238.xml,1,Retail,3525,1999,CEC T24 1992,,,,,
14271,14271.xml,1,Retail,2200,1997,CEC T24 1992,,,,,
14327,14327.xml,1,Retail,10755,2004,CEC T24 2001,,,,,
14348,14348.xml,1,Retail,4600,1923,CEC Pre-1978,,,,,
14362,14362.xml,1,Retail,1800,2007,CEC T24 2005,,,,,
14381,14381.xml,1,Retail,2080,1910,CEC Pre-1978,,,,,
14388,14388.xml,1,Retail,5387,1999,CEC T24 1992,,,,,
14404,14404.xml,1,Office,6600,1998,CEC T24 1992,,,,,
14427,14427.xml,1,Retail,2423,2011,CEC T24 2008,,,,,
14433,14433.xml,1,Retail,2875,1924,CEC Pre-1978,,,,,
14437,14437.xml,1,Retail,574,1928,CEC Pre-1978,,,,,
14444,14444.xml,1,Retail,6300,2012,CEC T24 2008,,,,,
14446,14446.xml,1,Retail,2970,2015,CEC T24 2008,,,,,
14449,14449.xml,1,Retail,4296,2011,CEC T24 2008,,,,,
14453,14453.xml,1,Office,3346,2000,CEC T24 1992,,,,,
14459,14459.xml,1,Office,2886,2009,CEC T24 2008,,,,,
14486,14486.xml,1,Retail,2900,2015,CEC T24 2008,,,,,
14506,14506.xml,1,Retail,4250,1996,CEC T24 1992,,,,,
14514,14514.xml,1,Office,3700,2000,CEC T24 1992,,,,,
14520,14520.xml,1,Office,8910,1998,CEC T24 1992,,,,,
14530,14530.xml,1,Office,9504,2003,CEC T24 2001,,,,,
14539,14539.xml,1,Retail,5910,2010,CEC T24 2008,,,,,
14564,14564.xml,1,Office,21420,2010,CEC T24 2008,55,95,17.82296651,37.17703349,2015
14597,14597.xml,1,Retail,3780,1994,CEC T24 1992,,,,,
14603,14603.xml,1,Retail,3000,2003,CEC T24 2001,,,,,
14654,14654.xml,1,Retail,4700,1989,CEC T24 1978,,,,,
14666,14666.xml,1,Retail,2575,2010,CEC T24 2008,,,,,
14726,14726.xml,1,Retail,3500,1926,CEC Pre-1978,,,,,
